date,lga_name,average_historical_occupancy,average_daily_rate,date,lga_name,average_length_of_stay,average_booking_window,,
2023-12-24,Noosa,0.6853,393.0341,2023-12-24,Noosa,4.1132,104.3786,,1
2023-12-24,Whitsunday,0.7801,400.9785,2023-12-24,Whitsunday,3.7018,106.3478,,1
2023-12-25,Cairns,0.7091,285.6177,2023-12-25,Cairns,3.4636,59.2318,,1
2023-12-25,Gold Coast,0.7368,363.7673,2023-12-25,Gold Coast,3.8241,63.77,,1
2023-12-25,Noosa,0.7202,394.8304,2023-12-25,Noosa,3.1215,67.1491,,1
2023-12-25,Whitsunday,0.7919,400.0963,2023-12-25,Whitsunday,3.7446,79.5425,,1
2023-12-26,Cairns,0.7085,285.6195,2023-12-26,Cairns,3.973,65.3501,,1
2023-12-26,Gold Coast,0.7401,362.4985,2023-12-26,Gold Coast,4.1699,72.3244,,1
2023-12-26,Noosa,0.7294,395.2083,2023-12-26,Noosa,4.3851,112.3648,,1
2023-12-26,Whitsunday,0.7895,398.1941,2023-12-26,Whitsunday,3.6209,95.5887,,1
2023-12-27,Cairns,0.6781,276.6963,2023-12-27,Cairns,4.5539,73.3693,,1
2023-12-27,Gold Coast,0.768,361.5214,2023-12-27,Gold Coast,4.4989,83.4552,,1
2023-12-27,Noosa,0.7979,393.7347,2023-12-27,Noosa,4.5864,110.2827,,1
2023-12-27,Whitsunday,0.7705,404.2922,2023-12-27,Whitsunday,4.1058,130.2176,,1
2023-12-28,Cairns,0.6997,278.9088,2023-12-28,Cairns,4.5718,76.4718,,1
2023-12-28,Gold Coast,0.7862,365.3566,2023-12-28,Gold Coast,4.1542,74.0228,,1
2023-12-28,Noosa,0.8354,396.2658,2023-12-28,Noosa,4.687,109.8843,,1
2023-12-28,Whitsunday,0.809,395.6298,2023-12-28,Whitsunday,4.971,107.4508,,1
2023-12-29,Cairns,0.7119,281.463,2023-12-29,Cairns,5.2761,75.9534,,1
2023-12-29,Gold Coast,0.7801,373.0303,2023-12-29,Gold Coast,4.2177,71.4518,,1
2023-12-29,Noosa,0.8432,399.7374,2023-12-29,Noosa,4.8953,120.8553,,1
2023-12-29,Whitsunday,0.8122,392.8659,2023-12-29,Whitsunday,4.3035,127.9464,,1
2023-12-30,Cairns,0.734,286.7991,2023-12-30,Cairns,4.9185,76.9211,,1
2023-12-30,Gold Coast,0.7778,370.2306,2023-12-30,Gold Coast,4.6092,74.9559,,1
2023-12-30,Noosa,0.8587,403.6647,2023-12-30,Noosa,4.6931,135.9603,,1
2023-12-30,Whitsunday,0.8659,398.1117,2023-12-30,Whitsunday,4.1839,106.2816,,1
2023-12-31,Cairns,0.7638,294.9542,2023-12-31,Cairns,3.4444,71.0216,,1
2023-12-31,Gold Coast,0.7931,368.083,2023-12-31,Gold Coast,3.9443,64.4824,,1
2023-12-31,Noosa,0.8494,404.8254,2023-12-31,Noosa,4.4666,90.1692,,1
2023-12-31,Whitsunday,0.8601,400.199,2023-12-31,Whitsunday,3.2478,109.9059,,1
2024-01-01,Cairns,0.7554,293.6736,2024-01-01,Cairns,7.6524,76.0569,,1
2024-01-01,Gold Coast,0.7529,365.8737,2024-01-01,Gold Coast,5.9678,78.5895,,1
2024-01-01,Noosa,0.8168,404.6896,2024-01-01,Noosa,5.0039,109.2078,,1
2024-01-01,Whitsunday,0.8521,403.6984,2024-01-01,Whitsunday,7.6946,96.9389,,1
2024-01-02,Cairns,0.7098,288.3443,2024-01-02,Cairns,7.7807,79.377,,1
2024-01-02,Gold Coast,0.7298,369.9016,2024-01-02,Gold Coast,6.0215,74.1715,,1
2024-01-02,Noosa,0.7986,399.8806,2024-01-02,Noosa,4.4276,116.7986,,1
2024-01-02,Whitsunday,0.7959,398.8241,2024-01-02,Whitsunday,4.4652,99.4705,,1
2024-01-03,Cairns,0.6665,285.0074,2024-01-03,Cairns,6.9473,64.194,,1
2024-01-03,Gold Coast,0.7428,373.77,2024-01-03,Gold Coast,6.1826,71.321,,1
2024-01-03,Noosa,0.7833,401.5698,2024-01-03,Noosa,5.1063,102.5471,,1
2024-01-03,Whitsunday,0.765,388.0634,2024-01-03,Whitsunday,4.8915,93.7108,,1
2024-01-04,Cairns,0.665,280.6221,2024-01-04,Cairns,5.903,46.1606,,1
2024-01-04,Gold Coast,0.7548,372.346,2024-01-04,Gold Coast,5.1539,61.7738,,1
2024-01-04,Noosa,0.7838,398.836,2024-01-04,Noosa,4.2166,97.9277,,1
2024-01-04,Whitsunday,0.7428,394.9973,2024-01-04,Whitsunday,5.8604,86.5755,,1
2024-01-05,Cairns,0.6346,277.7167,2024-01-05,Cairns,5.3614,56.429,,1
2024-01-05,Gold Coast,0.7475,372.9118,2024-01-05,Gold Coast,5.0767,59.1462,,1
2024-01-05,Noosa,0.7795,396.699,2024-01-05,Noosa,4.5223,104.6692,,1
2024-01-05,Whitsunday,0.778,397.3597,2024-01-05,Whitsunday,8.6393,100.2404,,1
2024-01-06,Cairns,0.6145,274.3531,2024-01-06,Cairns,7.1052,56.9052,,1
2024-01-06,Gold Coast,0.7324,369.335,2024-01-06,Gold Coast,4.6852,56.7018,,1
2024-01-06,Noosa,0.7357,394.1097,2024-01-06,Noosa,4.633,82.7522,,1
2024-01-06,Whitsunday,0.7702,397.5709,2024-01-06,Whitsunday,5.6149,78.118,,1
2024-01-07,Cairns,0.584,272.5735,2024-01-07,Cairns,6.4542,45.2992,,1
2024-01-07,Gold Coast,0.6915,361.8117,2024-01-07,Gold Coast,6.504,58.8,,1
2024-01-07,Noosa,0.6927,394.9187,2024-01-07,Noosa,8.2997,71.4668,,1
2024-01-07,Whitsunday,0.707,390.7589,2024-01-07,Whitsunday,7.8219,63.8356,,1
2024-01-08,Cairns,0.5777,270.0079,2024-01-08,Cairns,5.3016,47.6229,,1
2024-01-08,Gold Coast,0.7025,357.5355,2024-01-08,Gold Coast,6.3939,62.6388,,1
2024-01-08,Noosa,0.6924,392.3934,2024-01-08,Noosa,6.0917,67.6597,,1
2024-01-08,Whitsunday,0.6818,398.3304,2024-01-08,Whitsunday,5.7837,63.8986,,1
2024-01-09,Cairns,0.5712,269.4564,2024-01-09,Cairns,6.8744,45.9456,,1
2024-01-09,Gold Coast,0.7146,356.9069,2024-01-09,Gold Coast,5.1392,54.5181,,1
2024-01-09,Noosa,0.6925,396.1509,2024-01-09,Noosa,4.8783,57.6577,,1
2024-01-09,Whitsunday,0.6881,401.1265,2024-01-09,Whitsunday,5.4166,53.8194,,1
2024-01-10,Cairns,0.5935,273.159,2024-01-10,Cairns,5.2749,37.5223,,1
2024-01-10,Gold Coast,0.7139,358.3701,2024-01-10,Gold Coast,4.7045,54.9312,,1
2024-01-10,Noosa,0.6821,399.363,2024-01-10,Noosa,3.8244,55.8167,,1
2024-01-10,Whitsunday,0.687,400.5325,2024-01-10,Whitsunday,4.968,61.256,,1
2024-01-11,Cairns,0.597,271.2561,2024-01-11,Cairns,4.4946,29.6219,,1
2024-01-11,Gold Coast,0.7198,359.6934,2024-01-11,Gold Coast,4.2096,49.491,,1
2024-01-11,Noosa,0.6731,399.6929,2024-01-11,Noosa,4.3878,55.6768,,1
2024-01-11,Whitsunday,0.687,396.6182,2024-01-11,Whitsunday,4.7177,50.2208,,1
2024-01-12,Cairns,0.548,270.446,2024-01-12,Cairns,5.8878,33.3004,,1
2024-01-12,Gold Coast,0.7359,368.3084,2024-01-12,Gold Coast,4.4354,49.3392,,1
2024-01-12,Noosa,0.66,399.064,2024-01-12,Noosa,4.0906,53.87,,1
2024-01-12,Whitsunday,0.6882,393.4231,2024-01-12,Whitsunday,3.1383,62.1069,,1
2024-01-13,Cairns,0.5727,263.7936,2024-01-13,Cairns,4.5017,35.9686,,1
2024-01-13,Gold Coast,0.735,369.0378,2024-01-13,Gold Coast,5.2608,49.5022,,1
2024-01-13,Noosa,0.6526,399.6421,2024-01-13,Noosa,8.7055,60.0614,,1
2024-01-13,Whitsunday,0.6723,391.4013,2024-01-13,Whitsunday,6.1666,70.0681,,1
2024-01-14,Cairns,0.535,264.0701,2024-01-14,Cairns,5.3647,38.0204,,1
2024-01-14,Gold Coast,0.6538,361.0253,2024-01-14,Gold Coast,6.544,57.8906,,1
2024-01-14,Noosa,0.5808,398.8625,2024-01-14,Noosa,4.9793,64.8384,,1
2024-01-14,Whitsunday,0.6086,386.9996,2024-01-14,Whitsunday,4.775,59.4916,,1
2024-01-15,Cairns,0.5211,264.7804,2024-01-15,Cairns,8.711,43.1102,,1
2024-01-15,Gold Coast,0.6385,356.9949,2024-01-15,Gold Coast,6.1506,56.4938,,1
2024-01-15,Noosa,0.5626,403.5377,2024-01-15,Noosa,7.0129,73.198,,1
2024-01-15,Whitsunday,0.5961,388.4309,2024-01-15,Whitsunday,7.2826,68.1304,,1
2024-01-16,Cairns,0.5293,267.5715,2024-01-16,Cairns,6,53.8502,,1
2024-01-16,Gold Coast,0.6406,360.482,2024-01-16,Gold Coast,6.5659,48.9276,,1
2024-01-16,Noosa,0.5544,410.0486,2024-01-16,Noosa,6.6255,51.7617,,1
2024-01-16,Whitsunday,0.6044,393.968,2024-01-16,Whitsunday,4.1349,53.1269,,1
2024-01-17,Cairns,0.5529,266.5494,2024-01-17,Cairns,4.0111,27.5241,,1
2024-01-17,Gold Coast,0.6486,363.56,2024-01-17,Gold Coast,5.155,46.1978,,1
2024-01-17,Noosa,0.5564,410.3667,2024-01-17,Noosa,4.6806,57.1099,,1
2024-01-17,Whitsunday,0.6309,400.8828,2024-01-17,Whitsunday,2.8813,52.9322,,1
2024-01-18,Cairns,0.538,265.6459,2024-01-18,Cairns,5.8268,36.0476,,1
2024-01-18,Gold Coast,0.6586,364.5294,2024-01-18,Gold Coast,4.6267,49.43,,1
2024-01-18,Noosa,0.5623,409.1561,2024-01-18,Noosa,4.1826,51.2054,,1
2024-01-18,Whitsunday,0.617,399.5792,2024-01-18,Whitsunday,3.7801,51.5602,,1
2024-01-19,Cairns,0.5601,266.9653,2024-01-19,Cairns,4.2989,28.2508,,1
2024-01-19,Gold Coast,0.7112,374.7255,2024-01-19,Gold Coast,3.5941,49.3813,,1
2024-01-19,Noosa,0.5929,409.0023,2024-01-19,Noosa,4.0344,39.4137,,1
2024-01-19,Whitsunday,0.638,401.4165,2024-01-19,Whitsunday,3.8496,50.1127,,1
2024-01-20,Cairns,0.5464,263.7435,2024-01-20,Cairns,6.1885,34.4429,,1
2024-01-20,Gold Coast,0.7109,374.1338,2024-01-20,Gold Coast,4.6947,41.7054,,1
2024-01-20,Noosa,0.5781,406.1398,2024-01-20,Noosa,5.0902,53.0104,,1
2024-01-20,Whitsunday,0.6353,403.62,2024-01-20,Whitsunday,3.3826,53.2173,,1
2024-01-21,Cairns,0.5271,259.7933,2024-01-21,Cairns,6.8425,35.417,,1
2024-01-21,Gold Coast,0.6189,352.5319,2024-01-21,Gold Coast,7.0793,52.6425,,1
2024-01-21,Noosa,0.5006,401.9115,2024-01-21,Noosa,6.5038,49.1653,,1
2024-01-21,Whitsunday,0.555,400.951,2024-01-21,Whitsunday,4.5416,59.3645,,1
2024-01-22,Cairns,0.509,254.8711,2024-01-22,Cairns,5.8227,26.5021,,1
2024-01-22,Gold Coast,0.5899,347.3045,2024-01-22,Gold Coast,6.0241,50.2081,,1
2024-01-22,Noosa,0.4935,396.2558,2024-01-22,Noosa,5.8181,51.5876,,1
2024-01-22,Whitsunday,0.547,400.1939,2024-01-22,Whitsunday,5.6595,44.7092,,1
2024-01-23,Cairns,0.5141,254.443,2024-01-23,Cairns,3.553,30.3451,,1
2024-01-23,Gold Coast,0.5797,346.3704,2024-01-23,Gold Coast,6.1961,41.864,,1
2024-01-23,Noosa,0.4866,390.5842,2024-01-23,Noosa,3.6161,35.0236,,1
2024-01-23,Whitsunday,0.5629,403.7989,2024-01-23,Whitsunday,2.513,40.3565,,1
2024-01-24,Cairns,0.5142,260.2662,2024-01-24,Cairns,4.6238,33.6697,,1
2024-01-24,Gold Coast,0.589,347.8374,2024-01-24,Gold Coast,5.3562,40.0135,,1
2024-01-24,Noosa,0.5052,393.2859,2024-01-24,Noosa,4.9492,46.9257,,1
2024-01-24,Whitsunday,0.5113,396.862,2024-01-24,Whitsunday,3.0315,33.0526,,1
2024-01-25,Cairns,0.5269,264.068,2024-01-25,Cairns,4.3292,37.5487,,1
2024-01-25,Gold Coast,0.6429,352.9927,2024-01-25,Gold Coast,3.6957,39.8117,,1
2024-01-25,Noosa,0.611,392.7017,2024-01-25,Noosa,3.9595,49.7787,,1
2024-01-25,Whitsunday,0.5407,394.44,2024-01-25,Whitsunday,5.9798,36.1208,,1
2024-01-26,Cairns,0.5366,263.5363,2024-01-26,Cairns,4.2179,31.0427,,1
2024-01-26,Gold Coast,0.6951,370.9917,2024-01-26,Gold Coast,3.2337,32.8197,,1
2024-01-26,Noosa,0.6781,390.0993,2024-01-26,Noosa,3.3404,44.4785,,1
2024-01-26,Whitsunday,0.4866,388.5446,2024-01-26,Whitsunday,2.7454,58.309,,1
2024-01-27,Cairns,0.5322,259.6013,2024-01-27,Cairns,3.1291,19.6208,,1
2024-01-27,Gold Coast,0.6658,368.0605,2024-01-27,Gold Coast,4.0505,38.0035,,1
2024-01-27,Noosa,0.6565,386.6564,2024-01-27,Noosa,3.8455,32.054,,1
2024-01-27,Whitsunday,0.4771,381.809,2024-01-27,Whitsunday,2.563,43.3361,,1
2024-01-28,Cairns,0.4876,255.3648,2024-01-28,Cairns,4.14,30.26,,1
2024-01-28,Gold Coast,0.5498,328.0022,2024-01-28,Gold Coast,6.1322,44.2081,,1
2024-01-28,Noosa,0.4903,377.9417,2024-01-28,Noosa,4.8197,41.3356,,1
2024-01-28,Whitsunday,0.4148,375.3566,2024-01-28,Whitsunday,3.9661,52.2627,,1
2024-01-29,Cairns,0.4546,244.0335,2024-01-29,Cairns,6.1674,32.9901,,1
2024-01-29,Gold Coast,0.5037,314.0731,2024-01-29,Gold Coast,9.2331,51.8422,,1
2024-01-29,Noosa,0.4106,367.662,2024-01-29,Noosa,7.9189,50.7915,,1
2024-01-29,Whitsunday,0.4104,378.0862,2024-01-29,Whitsunday,5.2475,55.396,,1
2024-01-30,Cairns,0.4532,244.7338,2024-01-30,Cairns,6.3579,24.2329,,1
2024-01-30,Gold Coast,0.4912,306.8083,2024-01-30,Gold Coast,5.4494,38.5054,,1
2024-01-30,Noosa,0.4025,360.5703,2024-01-30,Noosa,5.8387,35.0645,,1
2024-01-30,Whitsunday,0.4172,368.7896,2024-01-30,Whitsunday,3.4432,30.134,,1
2024-01-31,Cairns,0.4484,240.1909,2024-01-31,Cairns,4.5689,32.1494,,1
2024-01-31,Gold Coast,0.4844,308.0142,2024-01-31,Gold Coast,6.2731,42.221,,1
2024-01-31,Noosa,0.4135,361.7703,2024-01-31,Noosa,4.8146,40.2198,,1
2024-01-31,Whitsunday,0.4158,381.8642,2024-01-31,Whitsunday,4.1894,49.2736,,1
2024-02-01,Cairns,0.4543,235.362,2024-02-01,Cairns,13.6158,47.7251,,1
2024-02-01,Gold Coast,0.523,301.3572,2024-02-01,Gold Coast,13.2143,58.0279,,1
2024-02-01,Noosa,0.4728,355.4357,2024-02-01,Noosa,12.4092,73.0597,,1
2024-02-01,Whitsunday,0.5082,392.5449,2024-02-01,Whitsunday,9.5102,47.903,,1
2024-02-02,Cairns,0.4682,240.1828,2024-02-02,Cairns,4.9511,36.3422,,1
2024-02-02,Gold Coast,0.581,333.334,2024-02-02,Gold Coast,4.6099,44.3411,,1
2024-02-02,Noosa,0.5285,366.0304,2024-02-02,Noosa,4.8965,42.8916,,1
2024-02-02,Whitsunday,0.5635,381.7266,2024-02-02,Whitsunday,3.079,47.1977,,1
2024-02-03,Cairns,0.534,244.9224,2024-02-03,Cairns,4.0959,16.3095,,1
2024-02-03,Gold Coast,0.6098,334.7586,2024-02-03,Gold Coast,4.3006,39.3867,,1
2024-02-03,Noosa,0.5851,367.0614,2024-02-03,Noosa,4.7976,38.6656,,1
2024-02-03,Whitsunday,0.6142,387.9045,2024-02-03,Whitsunday,2.8456,42.0604,,1
2024-02-04,Cairns,0.4846,237.4149,2024-02-04,Cairns,7.7656,34.2083,,1
2024-02-04,Gold Coast,0.5522,302.8836,2024-02-04,Gold Coast,6.329,39.0892,,1
2024-02-04,Noosa,0.4892,362.9879,2024-02-04,Noosa,3.8177,38.7244,,1
2024-02-04,Whitsunday,0.5188,378.3772,2024-02-04,Whitsunday,5.0416,48.025,,1
2024-02-05,Cairns,0.478,234.6742,2024-02-05,Cairns,6.8296,39.1222,,1
2024-02-05,Gold Coast,0.5273,294.9552,2024-02-05,Gold Coast,7.5266,45.6222,,1
2024-02-05,Noosa,0.4727,366.4514,2024-02-05,Noosa,4.7112,51.0627,,1
2024-02-05,Whitsunday,0.4931,389.592,2024-02-05,Whitsunday,3.6111,48.3611,,1
2024-02-06,Cairns,0.4698,234.1886,2024-02-06,Cairns,3.7318,34.1521,,1
2024-02-06,Gold Coast,0.5211,291.9295,2024-02-06,Gold Coast,5.1588,42.8224,,1
2024-02-06,Noosa,0.4513,361.2781,2024-02-06,Noosa,6.2608,45,,1
2024-02-06,Whitsunday,0.4767,388.5334,2024-02-06,Whitsunday,3.2558,50.4418,,1
2024-02-07,Cairns,0.4585,237.2268,2024-02-07,Cairns,4.929,48.9677,,1
2024-02-07,Gold Coast,0.515,292.8654,2024-02-07,Gold Coast,5.199,48.3932,,1
2024-02-07,Noosa,0.4509,361.6035,2024-02-07,Noosa,4.5751,55.7189,,1
2024-02-07,Whitsunday,0.4973,388.7042,2024-02-07,Whitsunday,4.387,43.4086,,1
2024-02-08,Cairns,0.4662,241.9584,2024-02-08,Cairns,4.0412,43.0773,,1
2024-02-08,Gold Coast,0.5265,297.3926,2024-02-08,Gold Coast,4.9682,48.2156,,1
2024-02-08,Noosa,0.4668,366.9788,2024-02-08,Noosa,6.853,62.2701,,1
2024-02-08,Whitsunday,0.4978,392.1986,2024-02-08,Whitsunday,5.723,57.1615,,1
2024-02-09,Cairns,0.4754,244.2775,2024-02-09,Cairns,4.6908,42.2367,,1
2024-02-09,Gold Coast,0.5693,329.9838,2024-02-09,Gold Coast,4.5622,44.6187,,1
2024-02-09,Noosa,0.5305,369.0682,2024-02-09,Noosa,3.381,53.3696,,1
2024-02-09,Whitsunday,0.5074,391.5091,2024-02-09,Whitsunday,3.2549,65.147,,1
2024-02-10,Cairns,0.4774,245.3406,2024-02-10,Cairns,6.4024,40.189,,1
2024-02-10,Gold Coast,0.5903,332.8316,2024-02-10,Gold Coast,5.1007,50.994,,1
2024-02-10,Noosa,0.5413,366.7134,2024-02-10,Noosa,3.8155,61.7038,,1
2024-02-10,Whitsunday,0.5343,392.2431,2024-02-10,Whitsunday,3.5882,46.0392,,1
2024-02-11,Cairns,0.4564,244.4809,2024-02-11,Cairns,5.7837,52.6756,,1
2024-02-11,Gold Coast,0.5225,301.2856,2024-02-11,Gold Coast,5.732,47.6089,,1
2024-02-11,Noosa,0.468,360.1592,2024-02-11,Noosa,5.4352,51.9882,,1
2024-02-11,Whitsunday,0.469,395.3188,2024-02-11,Whitsunday,6.8,71.4333,,1
2024-02-12,Cairns,0.4408,239.3538,2024-02-12,Cairns,6.0111,49.2569,,1
2024-02-12,Gold Coast,0.5011,297.6054,2024-02-12,Gold Coast,6.5175,56.1459,,1
2024-02-12,Noosa,0.4329,361.3622,2024-02-12,Noosa,5.8225,52.301,,1
2024-02-12,Whitsunday,0.4467,405.5946,2024-02-12,Whitsunday,4.4148,63.0638,,1
2024-02-13,Cairns,0.4448,243.8074,2024-02-13,Cairns,3.9847,54.8015,,1
2024-02-13,Gold Coast,0.4976,297.1561,2024-02-13,Gold Coast,5.9673,47.0615,,1
2024-02-13,Noosa,0.4121,366.3006,2024-02-13,Noosa,7.536,68.88,,1
2024-02-13,Whitsunday,0.4401,399.4255,2024-02-13,Whitsunday,4.5285,76.6142,,1
2024-02-14,Cairns,0.4377,238.9096,2024-02-14,Cairns,8.0451,43.9849,,1
2024-02-14,Gold Coast,0.4957,294.3731,2024-02-14,Gold Coast,5.1172,51.5413,,1
2024-02-14,Noosa,0.4251,357.2806,2024-02-14,Noosa,3.8312,42.1125,,1
2024-02-14,Whitsunday,0.4786,398.028,2024-02-14,Whitsunday,3.3186,66.0439,,1
2024-02-15,Cairns,0.4462,239.9963,2024-02-15,Cairns,5.0405,49.8648,,1
2024-02-15,Gold Coast,0.5038,299.0362,2024-02-15,Gold Coast,4.4806,57.7896,,1
2024-02-15,Noosa,0.4407,360.0451,2024-02-15,Noosa,5.4232,62.1906,,1
2024-02-15,Whitsunday,0.5109,402.6292,2024-02-15,Whitsunday,3.4852,56.397,,1
2024-02-16,Cairns,0.454,249.5034,2024-02-16,Cairns,6.488,51.9642,,1
2024-02-16,Gold Coast,0.547,332.9168,2024-02-16,Gold Coast,4.7446,58.5125,,1
2024-02-16,Noosa,0.5039,370.1702,2024-02-16,Noosa,4.4954,56.2629,,1
2024-02-16,Whitsunday,0.5141,384.6988,2024-02-16,Whitsunday,4.6239,65.7777,,1
2024-02-17,Cairns,0.455,250.2205,2024-02-17,Cairns,4.5037,55.1111,,1
2024-02-17,Gold Coast,0.5743,336.2907,2024-02-17,Gold Coast,4.5133,64.7741,,1
2024-02-17,Noosa,0.5319,366.754,2024-02-17,Noosa,4.329,54.9529,,1
2024-02-17,Whitsunday,0.5331,390.1352,2024-02-17,Whitsunday,3.7685,69.9351,,1
2024-02-18,Cairns,0.422,245.6857,2024-02-18,Cairns,7.23,50.7256,,1
2024-02-18,Gold Coast,0.5179,305.1009,2024-02-18,Gold Coast,5.6268,70.5996,,1
2024-02-18,Noosa,0.4502,355.6783,2024-02-18,Noosa,6.6578,58.9934,,1
2024-02-18,Whitsunday,0.4634,382.3539,2024-02-18,Whitsunday,7.7101,73.2753,,1
2024-02-19,Cairns,0.4017,240.5332,2024-02-19,Cairns,5.3565,58.031,,1
2024-02-19,Gold Coast,0.5054,310.3155,2024-02-19,Gold Coast,5.3941,72.626,,1
2024-02-19,Noosa,0.4009,355.4167,2024-02-19,Noosa,5.8128,61.1169,,1
2024-02-19,Whitsunday,0.4349,382.1949,2024-02-19,Whitsunday,3.8181,72.922,,1
2024-02-20,Cairns,0.4012,237.7971,2024-02-20,Cairns,5.605,45.5462,,1
2024-02-20,Gold Coast,0.5132,309.468,2024-02-20,Gold Coast,6.4688,64.3763,,1
2024-02-20,Noosa,0.3804,353.849,2024-02-20,Noosa,6.0648,67.1574,,1
2024-02-20,Whitsunday,0.3896,387.1082,2024-02-20,Whitsunday,4.7678,85.5,,1
2024-02-21,Cairns,0.3924,242.0554,2024-02-21,Cairns,6.7477,67.2702,,1
2024-02-21,Gold Coast,0.4811,297.2471,2024-02-21,Gold Coast,7.2315,66.1035,,1
2024-02-21,Noosa,0.3946,352.3238,2024-02-21,Noosa,4.452,72.7671,,1
2024-02-21,Whitsunday,0.4144,390.0871,2024-02-21,Whitsunday,3.8333,83.7638,,1
2024-02-22,Cairns,0.3951,240.1538,2024-02-22,Cairns,4.5983,49.8114,,1
2024-02-22,Gold Coast,0.4839,296.0539,2024-02-22,Gold Coast,5.6101,64.9952,,1
2024-02-22,Noosa,0.4264,351.308,2024-02-22,Noosa,4.9077,74.5679,,1
2024-02-22,Whitsunday,0.4341,400.0394,2024-02-22,Whitsunday,4.0183,81.0733,,1
2024-02-23,Cairns,0.4378,244.6176,2024-02-23,Cairns,6.4684,43.1351,,1
2024-02-23,Gold Coast,0.5444,326.6279,2024-02-23,Gold Coast,4.6663,52.6325,,1
2024-02-23,Noosa,0.4991,363.9215,2024-02-23,Noosa,4.9169,59.5905,,1
2024-02-23,Whitsunday,0.5169,401.7088,2024-02-23,Whitsunday,3.0263,67.1842,,1
2024-02-24,Cairns,0.4907,244.2721,2024-02-24,Cairns,7.3866,28.9182,,1
2024-02-24,Gold Coast,0.631,330.2265,2024-02-24,Gold Coast,5.5175,40.8117,,1
2024-02-24,Noosa,0.5756,365.1873,2024-02-24,Noosa,3.7802,43.4368,,1
2024-02-24,Whitsunday,0.5575,392.47,2024-02-24,Whitsunday,4.0252,48.8067,,1
2024-02-25,Cairns,0.501,238.1731,2024-02-25,Cairns,5.4454,34.3227,,1
2024-02-25,Gold Coast,0.5668,299.7282,2024-02-25,Gold Coast,5.2204,43.5255,,1
2024-02-25,Noosa,0.5058,355.7771,2024-02-25,Noosa,3.2468,41.8033,,1
2024-02-25,Whitsunday,0.5106,392.5437,2024-02-25,Whitsunday,3.11,44.7339,,1
2024-02-26,Cairns,0.4828,239.7328,2024-02-26,Cairns,4.5873,33.7912,,1
2024-02-26,Gold Coast,0.5298,289.1731,2024-02-26,Gold Coast,5.119,39.9914,,1
2024-02-26,Noosa,0.4611,352.6873,2024-02-26,Noosa,4.7413,45.3783,,1
2024-02-26,Whitsunday,0.4692,386.2195,2024-02-26,Whitsunday,4.0588,58.0168,,1
2024-02-27,Cairns,0.4702,238.9478,2024-02-27,Cairns,6.103,39.3515,,1
2024-02-27,Gold Coast,0.5163,286.1008,2024-02-27,Gold Coast,4.4199,38.4314,,1
2024-02-27,Noosa,0.4454,359.151,2024-02-27,Noosa,3.6596,39.5497,,1
2024-02-27,Whitsunday,0.4511,379.4278,2024-02-27,Whitsunday,3.2763,35.8157,,1
2024-02-28,Cairns,0.5012,246.2345,2024-02-28,Cairns,6.4179,36.6953,,1
2024-02-28,Gold Coast,0.5148,292.497,2024-02-28,Gold Coast,4.4441,39.1173,,1
2024-02-28,Noosa,0.4444,359.2037,2024-02-28,Noosa,3.3489,42.0468,,1
2024-02-28,Whitsunday,0.4356,378.0957,2024-02-28,Whitsunday,3.2253,40.1971,,1
2024-02-29,Cairns,0.5093,246.0042,2024-02-29,Cairns,4.6074,31.8518,,1
2024-02-29,Gold Coast,0.5327,297.9662,2024-02-29,Gold Coast,4.7796,43.8027,,1
2024-02-29,Noosa,0.4773,364.0673,2024-02-29,Noosa,3.5924,47.1746,,1
2024-02-29,Whitsunday,0.4683,383.5144,2024-02-29,Whitsunday,3.355,55.3405,,1
2024-03-01,Cairns,0.5025,244.1472,2024-03-01,Cairns,12,50.7675,,1
2024-03-01,Gold Coast,0.5958,329.0173,2024-03-01,Gold Coast,8.0367,53.738,,1
2024-03-01,Noosa,0.556,374.2208,2024-03-01,Noosa,8.3137,56.1578,,1
2024-03-01,Whitsunday,0.5334,383.7856,2024-03-01,Whitsunday,6.2716,59.7976,,1
2024-03-02,Cairns,0.5081,243.1255,2024-03-02,Cairns,4.8601,46.0207,,1
2024-03-02,Gold Coast,0.6351,331.5735,2024-03-02,Gold Coast,4.4417,34.708,,1
2024-03-02,Noosa,0.6009,371.5645,2024-03-02,Noosa,3.6556,49.961,,1
2024-03-02,Whitsunday,0.565,389.1828,2024-03-02,Whitsunday,3.8119,60.9401,,1
2024-03-03,Cairns,0.4925,247.2315,2024-03-03,Cairns,5.0047,36.9095,,1
2024-03-03,Gold Coast,0.5478,298.794,2024-03-03,Gold Coast,5.4164,36.0774,,1
2024-03-03,Noosa,0.5148,357.8992,2024-03-03,Noosa,3.8429,39.3218,,1
2024-03-03,Whitsunday,0.5062,386.9505,2024-03-03,Whitsunday,3.7431,48.11,,1
2024-03-04,Cairns,0.4916,247.1271,2024-03-04,Cairns,7.5039,33.433,,1
2024-03-04,Gold Coast,0.5263,289.8525,2024-03-04,Gold Coast,5.2241,43.6896,,1
2024-03-04,Noosa,0.474,364.1011,2024-03-04,Noosa,5.2739,43.1712,,1
2024-03-04,Whitsunday,0.5109,392.1658,2024-03-04,Whitsunday,3.4705,35.9779,,1
2024-03-05,Cairns,0.4841,243.7135,2024-03-05,Cairns,6.8907,38.2349,,1
